Cycle,Body,x,y,vx,vy
3909,3,-5.575593,-5.575593,-0.439569,-0.439569
3910,1,4.095288,4.095288,0.302422,0.302422
3910,2,6.502283,6.502283,0.137147,0.137147
3910,3,-5.597571,-5.597571,-0.439569,-0.439569
3911,1,4.110409,4.110409,0.302422,0.302422
3911,2,6.509140,6.509140,0.137147,0.137147
3911,3,-5.619549,-5.619549,-0.439569,-0.439569
3912,1,4.125530,4.125530,0.302422,0.302422
3912,2,6.515997,6.515997,0.137146,0.137146
3912,3,-5.641528,-5.641528,-0.439569,-0.439569
3913,1,4.140652,4.140652,0.302422,0.302422
3913,2,6.522855,6.522855,0.137146,0.137146
3913,3,-5.663506,-5.663506,-0.439569,-0.439569
3914,1,4.155773,4.155773,0.302423,0.302423
3914,2,6.529712,6.529712,0.137146,0.137146
3914,3,-5.685485,-5.685485,-0.439569,-0.439569
3915,1,4.170894,4.170894,0.302423,0.302423
3915,2,6.536569,6.536569,0.137146,0.137146
3915,3,-5.707463,-5.707463,-0.439569,-0.439569
3916,1,4.186015,4.186015,0.302423,0.302423
3916,2,6.543427,6.543427,0.137146,0.137146
3916,3,-5.729442,-5.729442,-0.439569,-0.439569
3917,1,4.201136,4.201136,0.302423,0.302423
3917,2,6.550284,6.550284,0.137145,0.137145
3917,3,-5.751420,-5.751420,-0.439569,-0.439569
3918,1,4.216257,4.216257,0.302423,0.302423
3918,2,6.557141,6.557141,0.137145,0.137145
3918,3,-5.773398,-5.773398,-0.439568,-0.439568
3919,1,4.231378,4.231378,0.302424,0.302424
3919,2,6.563998,6.563998,0.137145,0.137145
3919,3,-5.795377,-5.795377,-0.439568,-0.439568
3920,1,4.246500,4.246500,0.302424,0.302424
3920,2,6.570856,6.570856,0.137145,0.137145
3920,3,-5.817355,-5.817355,-0.439568,-0.439568
3921,1,4.261621,4.261621,0.302424,0.302424
3921,2,6.577713,6.577713,0.137144,0.137144
3921,3,-5.839334,-5.839334,-0.439568,-0.439568
3922,1,4.276742,4.276742,0.302424,0.302424
3922,2,6.584570,6.584570,0.137144,0.137144
3922,3,-5.861312,-5.861312,-0.439568,-0.439568
3923,1,4.291863,4.291863,0.302424,0.302424
3923,2,6.591427,6.591427,0.137144,0.137144
3923,3,-5.883291,-5.883291,-0.439568,-0.439568
3924,1,4.306984,4.306984,0.302425,0.302425
3924,2,6.598285,6.598285,0.137144,0.137144
3924,3,-5.905269,-5.905269,-0.439568,-0.439568
3925,1,4.322106,4.322106,0.302425,0.302425
3925,2,6.605142,6.605142,0.137144,0.137144
3925,3,-5.927247,-5.927247,-0.439568,-0.439568
3926,1,4.337227,4.337227,0.302425,0.302425
3926,2,6.611999,6.611999,0.137143,0.137143
3926,3,-5.949226,-5.949226,-0.439568,-0.439568
3927,1,4.352348,4.352348,0.302425,0.302425
3927,2,6.618856,6.618856,0.137143,0.137143
3927,3,-5.971204,-5.971204,-0.439568,-0.439568
3928,1,4.367469,4.367469,0.302425,0.302425
3928,2,6.625713,6.625713,0.137143,0.137143
3928,3,-5.993183,-5.993183,-0.439568,-0.439568
3929,1,4.382591,4.382591,0.302426,0.302426
3929,2,6.632570,6.632570,0.137143,0.137143
3929,3,-6.015161,-6.015161,-0.439568,-0.439568
3930,1,4.397712,4.397712,0.302426,0.302426
3930,2,6.639428,6.639428,0.137142,0.137142
3930,3,-6.037139,-6.037139,-0.439568,-0.439568
3931,1,4.412833,4.412833,0.302426,0.302426
3931,2,6.646285,6.646285,0.137142,0.137142
3931,3,-6.059118,-6.059118,-0.439568,-0.439568
3932,1,4.427955,4.427955,0.302426,0.302426
3932,2,6.653142,6.653142,0.137142,0.137142
3932,3,-6.081096,-6.081096,-0.439568,-0.439568
3933,1,4.443076,4.443076,0.302427,0.302427
3933,2,6.659999,6.659999,0.137142,0.137142
3933,3,-6.103075,-6.103075,-0.439568,-0.439568
3934,1,4.458197,4.458197,0.302427,0.302427
3934,2,6.666856,6.666856,0.137141,0.137141
3934,3,-6.125053,-6.125053,-0.439568,-0.439568
3935,1,4.473319,4.473319,0.302427,0.302427
3935,2,6.673713,6.673713,0.137141,0.137141
3935,3,-6.147032,-6.147032,-0.439568,-0.439568
3936,1,4.488440,4.488440,0.302427,0.302427
3936,2,6.680570,6.680570,0.137141,0.137141
3936,3,-6.169010,-6.169010,-0.439568,-0.439568
3937,1,4.503561,4.503561,0.302428,0.302428
3937,2,6.687427,6.687427,0.137141,0.137141
3937,3,-6.190988,-6.190988,-0.439568,-0.439568
3938,1,4.518683,4.518683,0.302428,0.302428
3938,2,6.694284,6.694284,0.137140,0.137140
3938,3,-6.212967,-6.212967,-0.439568,-0.439568
3939,1,4.533804,4.533804,0.302428,0.302428
3939,2,6.701141,6.701141,0.137140,0.137140
3939,3,-6.234945,-6.234945,-0.439568,-0.439568
3940,1,4.548925,4.548925,0.302428,0.302428
3940,2,6.707998,6.707998,0.137140,0.137140
3940,3,-6.256924,-6.256924,-0.439568,-0.439568
3941,1,4.564047,4.564047,0.302428,0.302428
3941,2,6.714855,6.714855,0.137140,0.137140
3941,3,-6.278902,-6.278902,-0.439568,-0.439568
3942,1,4.579168,4.579168,0.302429,0.302429
3942,2,6.721712,6.721712,0.137139,0.137139
3942,3,-6.300880,-6.300880,-0.439568,-0.439568
3943,1,4.594290,4.594290,0.302429,0.302429
3943,2,6.728569,6.728569,0.137139,0.137139
3943,3,-6.322859,-6.322859,-0.439568,-0.439568
3944,1,4.609411,4.609411,0.302429,0.302429
3944,2,6.735426,6.735426,0.137139,0.137139
3944,3,-6.344837,-6.344837,-0.439568,-0.439568
3945,1,4.624533,4.624533,0.302429,0.302429
3945,2,6.742283,6.742283,0.137139,0.137139
3945,3,-6.366816,-6.366816,-0.439568,-0.439568
3946,1,4.639654,4.639654,0.302430,0.302430
3946,2,6.749140,6.749140,0.137138,0.137138
3946,3,-6.388794,-6.388794,-0.439568,-0.439568
3947,1,4.654776,4.654776,0.302430,0.302430
3947,2,6.755997,6.755997,0.137138,0.137138
3947,3,-6.410772,-6.410772,-0.439568,-0.439568
3948,1,4.669897,4.669897,0.302430,0.302430
3948,2,6.762854,6.762854,0.137138,0.137138
3948,3,-6.432751,-6.432751,-0.439568,-0.439568
3949,1,4.685019,4.685019,0.302431,0.302431
3949,2,6.769711,6.769711,0.137137,0.137137
3949,3,-6.454729,-6.454729,-0.439568,-0.439568
3950,1,4.700140,4.700140,0.302431,0.302431
3950,2,6.776567,6.776567,0.137137,0.137137
3950,3,-6.476708,-6.476708,-0.439568,-0.439568
3951,1,4.715262,4.715262,0.302431,0.302431
3951,2,6.783424,6.783424,0.137137,0.137137
3951,3,-6.498686,-6.498686,-0.439568,-0.439568
3952,1,4.730383,4.730383,0.302431,0.302431
3952,2,6.790281,6.790281,0.137137,0.137137
3952,3,-6.520664,-6.520664,-0.439568,-0.439568
3953,1,4.745505,4.745505,0.302432,0.302432
3953,2,6.797138,6.797138,0.137136,0.137136
3953,3,-6.542643,-6.542643,-0.439568,-0.439568
3954,1,4.760626,4.760626,0.302432,0.302432
3954,2,6.803995,6.803995,0.137136,0.137136
3954,3,-6.564621,-6.564621,-0.439568,-0.439568
3955,1,4.775748,4.775748,0.302432,0.302432
3955,2,6.810852,6.810852,0.137136,0.137136
3955,3,-6.586600,-6.586600,-0.439568,-0.439568
3956,1,4.790870,4.790870,0.302432,0.302432
3956,2,6.817708,6.817708,0.137135,0.137135
3956,3,-6.608578,-6.608578,-0.439568,-0.439568
3957,1,4.805991,4.805991,0.302433,0.302433
3957,2,6.824565,6.824565,0.137135,0.137135
3957,3,-6.630556,-6.630556,-0.439568,-0.439568
3958,1,4.821113,4.821113,0.302433,0.302433
3958,2,6.831422,6.831422,0.137135,0.137135
3958,3,-6.652535,-6.652535,-0.439568,-0.439568
3959,1,4.836234,4.836234,0.302433,0.302433
3959,2,6.838279,6.838279,0.137135,0.137135
3959,3,-6.674513,-6.674513,-0.439568,-0.439568
3960,1,4.851356,4.851356,0.302434,0.302434
3960,2,6.845135,6.845135,0.137134,0.137134
3960,3,-6.696492,-6.696492,-0.439568,-0.439568
3961,1,4.866478,4.866478,0.302434,0.302434
3961,2,6.851992,6.851992,0.137134,0.137134
3961,3,-6.718470,-6.718470,-0.439568,-0.439568
3962,1,4.881599,4.881599,0.302434,0.302434
3962,2,6.858849,6.858849,0.137134,0.137134
3962,3,-6.740448,-6.740448,-0.439568,-0.439568
3963,1,4.896721,4.896721,0.302434,0.302434
3963,2,6.865705,6.865705,0.137133,0.137133
3963,3,-6.762427,-6.762427,-0.439568,-0.439568
3964,1,4.911843,4.911843,0.302435,0.302435
3964,2,6.872562,6.872562,0.137133,0.137133
3964,3,-6.784405,-6.784405,-0.439568,-0.439568
3965,1,4.926965,4.926965,0.302435,0.302435
3965,2,6.879419,6.879419,0.137133,0.137133
3965,3,-6.806383,-6.806383,-0.439568,-0.439568
3966,1,4.942086,4.942086,0.302435,0.302435
3966,2,6.886275,6.886275,0.137132,0.137132
3966,3,-6.828362,-6.828362,-0.439568,-0.439568
3967,1,4.957208,4.957208,0.302436,0.302436
3967,2,6.893132,6.893132,0.137132,0.137132
3967,3,-6.850340,-6.850340,-0.439568,-0.439568
3968,1,4.972330,4.972330,0.302436,0.302436
3968,2,6.899989,6.899989,0.137132,0.137132
3968,3,-6.872319,-6.872319,-0.439568,-0.439568
3969,1,4.987452,4.987452,0.302436,0.302436
3969,2,6.906845,6.906845,0.137131,0.137131
3969,3,-6.894297,-6.894297,-0.439568,-0.439568
3970,1,5.002574,5.002574,0.302437,0.302437
3970,2,6.913702,6.913702,0.137131,0.137131
3970,3,-6.916275,-6.916275,-0.439568,-0.439568
3971,1,5.017695,5.017695,0.302437,0.302437
3971,2,6.920558,6.920558,0.137131,0.137131
3971,3,-6.938254,-6.938254,-0.439568,-0.439568
3972,1,5.032817,5.032817,0.302437,0.302437
3972,2,6.927415,6.927415,0.137130,0.137130
3972,3,-6.960232,-6.960232,-0.439568,-0.439568
3973,1,5.047939,5.047939,0.302437,0.302437
3973,2,6.934271,6.934271,0.137130,0.137130
3973,3,-6.982210,-6.982210,-0.439568,-0.439568
3974,1,5.063061,5.063061,0.302438,0.302438
3974,2,6.941128,6.941128,0.137130,0.137130
3974,3,-7.004189,-7.004189,-0.439568,-0.439568
3975,1,5.078183,5.078183,0.302438,0.302438
3975,2,6.947984,6.947984,0.137129,0.137129
3975,3,-7.026167,-7.026167,-0.439568,-0.439568
3976,1,5.093305,5.093305,0.302438,0.302438
3976,2,6.954841,6.954841,0.137129,0.137129
3976,3,-7.048146,-7.048146,-0.439568,-0.439568
3977,1,5.108427,5.108427,0.302439,0.302439
3977,2,6.961697,6.961697,0.137129,0.137129
3977,3,-7.070124,-7.070124,-0.439568,-0.439568
3978,1,5.123549,5.123549,0.302439,0.302439
3978,2,6.968554,6.968554,0.137128,0.137128
3978,3,-7.092102,-7.092102,-0.439567,-0.439567
3979,1,5.138671,5.138671,0.302439,0.302439
3979,2,6.975410,6.975410,0.137128,0.137128
3979,3,-7.114081,-7.114081,-0.439567,-0.439567
3980,1,5.153793,5.153793,0.302440,0.302440
3980,2,6.982267,6.982267,0.137128,0.137128
3980,3,-7.136059,-7.136059,-0.439567,-0.439567
3981,1,5.168915,5.168915,0.302440,0.302440
3981,2,6.989123,6.989123,0.137127,0.137127
3981,3,-7.158037,-7.158037,-0.439567,-0.439567
3982,1,5.184037,5.184037,0.302440,0.302440
3982,2,6.995979,6.995979,0.137127,0.137127
3982,3,-7.180016,-7.180016,-0.439567,-0.439567
3983,1,5.199159,5.199159,0.302441,0.302441
3983,2,7.002836,7.002836,0.137127,0.137127
3983,3,-7.201994,-7.201994,-0.439567,-0.439567
3984,1,5.214281,5.214281,0.302441,0.302441
3984,2,7.009692,7.009692,0.137126,0.137126
3984,3,-7.223973,-7.223973,-0.439567,-0.439567
3985,1,5.229403,5.229403,0.302442,0.302442
3985,2,7.016548,7.016548,0.137126,0.137126
3985,3,-7.245951,-7.245951,-0.439567,-0.439567
3986,1,5.244525,5.244525,0.302442,0.302442
3986,2,7.023405,7.023405,0.137125,0.137125
3986,3,-7.267929,-7.267929,-0.439567,-0.439567
3987,1,5.259647,5.259647,0.302442,0.302442
3987,2,7.030261,7.030261,0.137125,0.137125
3987,3,-7.289908,-7.289908,-0.439567,-0.439567
3988,1,5.274769,5.274769,0.302443,0.302443
3988,2,7.037117,7.037117,0.137125,0.137125
3988,3,-7.311886,-7.311886,-0.439567,-0.439567
3989,1,5.289891,5.289891,0.302443,0.302443
3989,2,7.043973,7.043973,0.137124,0.137124
3989,3,-7.333864,-7.333864,-0.439567,-0.439567
3990,1,5.305013,5.305013,0.302443,0.302443
3990,2,7.050830,7.050830,0.137124,0.137124
3990,3,-7.355843,-7.355843,-0.439567,-0.439567
3991,1,5.320135,5.320135,0.302444,0.302444
3991,2,7.057686,7.057686,0.137124,0.137124
3991,3,-7.377821,-7.377821,-0.439567,-0.439567
3992,1,5.335258,5.335258,0.302444,0.302444
3992,2,7.064542,7.064542,0.137123,0.137123
3992,3,-7.399800,-7.399800,-0.439567,-0.439567
3993,1,5.350380,5.350380,0.302445,0.302445
3993,2,7.071398,7.071398,0.137123,0.137123
3993,3,-7.421778,-7.421778,-0.439567,-0.439567
3994,1,5.365502,5.365502,0.302445,0.302445
3994,2,7.078254,7.078254,0.137122,0.137122
3994,3,-7.443756,-7.443756,-0.439567,-0.439567
3995,1,5.380624,5.380624,0.302445,0.302445
3995,2,7.085110,7.085110,0.137122,0.137122
3995,3,-7.465735,-7.465735,-0.439567,-0.439567
3996,1,5.395747,5.395747,0.302446,0.302446
3996,2,7.091966,7.091966,0.137122,0.137122
3996,3,-7.487713,-7.487713,-0.439567,-0.439567
3997,1,5.410869,5.410869,0.302446,0.302446
3997,2,7.098823,7.098823,0.137121,0.137121
3997,3,-7.509691,-7.509691,-0.439567,-0.439567
3998,1,5.425991,5.425991,0.302447,0.302447
3998,2,7.105679,7.105679,0.137121,0.137121
3998,3,-7.531670,-7.531670,-0.439567,-0.439567
3999,1,5.441113,5.441113,0.302447,0.302447
3999,2,7.112535,7.112535,0.137120,0.137120
3999,3,-7.553648,-7.553648,-0.439567,-0.439567
4000,1,5.456236,5.456236,0.302447,0.302447
4000,2,7.119391,7.119391,0.137120,0.137120
4000,3,-7.575626,-7.575626,-0.439567,-0.439567
4001,1,5.471358,5.471358,0.302448,0.302448
4001,2,7.126247,7.126247,0.137119,0.137119
4001,3,-7.597605,-7.597605,-0.439567,-0.439567
4002,1,5.486481,5.486481,0.302448,0.302448
4002,2,7.133103,7.133103,0.137119,0.137119
4002,3,-7.619583,-7.619583,-0.439567,-0.439567
4003,1,5.501603,5.501603,0.302449,0.302449
4003,2,7.139959,7.139959,0.137119,0.137119
4003,3,-7.641562,-7.641562,-0.439567,-0.439567
4004,1,5.516725,5.516725,0.302449,0.302449
4004,2,7.146814,7.146814,0.137118,0.137118
4004,3,-7.663540,-7.663540,-0.439567,-0.439567
4005,1,5.531848,5.531848,0.302450,0.302450
4005,2,7.153670,7.153670,0.137118,0.137118
4005,3,-7.685518,-7.685518,-0.439567,-0.439567
4006,1,5.546970,5.546970,0.302450,0.302450
4006,2,7.160526,7.160526,0.137117,0.137117
4006,3,-7.707497,-7.707497,-0.439567,-0.439567
4007,1,5.562093,5.562093,0.302450,0.302450
4007,2,7.167382,7.167382,0.137117,0.137117
4007,3,-7.729475,-7.729475,-0.439567,-0.439567
4008,1,5.577215,5.577215,0.302451,0.302451
4008,2,7.174238,7.174238,0.137116,0.137116
4008,3,-7.751453,-7.751453,-0.439567,-0.439567
4009,1,5.592338,5.592338,0.302451,0.302451
4009,2,7.181094,7.181094,0.137116,0.137116
4009,3,-7.773432,-7.773432,-0.439567,-0.439567
4010,1,5.607460,5.607460,0.302452,0.302452
4010,2,7.187950,7.187950,0.137115,0.137115
4010,3,-7.795410,-7.795410,-0.439567,-0.439567
4011,1,5.622583,5.622583,0.302452,0.302452
4011,2,7.194805,7.194805,0.137115,0.137115
4011,3,-7.817388,-7.817388,-0.439567,-0.439567
4012,1,5.637706,5.637706,0.302453,0.302453
4012,2,7.201661,7.201661,0.137114,0.137114
4012,3,-7.839367,-7.839367,-0.439567,-0.439567
4013,1,5.652828,5.652828,0.302453,0.302453
4013,2,7.208517,7.208517,0.137114,0.137114
4013,3,-7.861345,-7.861345,-0.439567,-0.439567
4014,1,5.667951,5.667951,0.302454,0.302454
4014,2,7.215372,7.215372,0.137113,0.137113
4014,3,-7.883323,-7.883323,-0.439567,-0.439567
4015,1,5.683074,5.683074,0.302454,0.302454
4015,2,7.222228,7.222228,0.137113,0.137113
4015,3,-7.905302,-7.905302,-0.439567,-0.439567
4016,1,5.698196,5.698196,0.302455,0.302455
4016,2,7.229084,7.229084,0.137112,0.137112
4016,3,-7.927280,-7.927280,-0.439567,-0.439567
4017,1,5.713319,5.713319,0.302455,0.302455
4017,2,7.235939,7.235939,0.137112,0.137112
4017,3,-7.949258,-7.949258,-0.439567,-0.439567
4018,1,5.728442,5.728442,0.302456,0.302456
4018,2,7.242795,7.242795,0.137111,0.137111
4018,3,-7.971237,-7.971237,-0.439567,-0.439567
4019,1,5.743565,5.743565,0.302456,0.302456
4019,2,7.249651,7.249651,0.137111,0.137111
4019,3,-7.993215,-7.993215,-0.439567,-0.439567
4020,1,5.758687,5.758687,0.302457,0.302457
4020,2,7.256506,7.256506,0.137110,0.137110
4020,3,-8.015194,-8.015194,-0.439567,-0.439567
4021,1,5.773810,5.773810,0.302457,0.302457
4021,2,7.263362,7.263362,0.137110,0.137110
4021,3,-8.037172,-8.037172,-0.439567,-0.439567
4022,1,5.788933,5.788933,0.302458,0.302458
4022,2,7.270217,7.270217,0.137109,0.137109
4022,3,-8.059150,-8.059150,-0.439567,-0.439567
4023,1,5.804056,5.804056,0.302458,0.302458
4023,2,7.277073,7.277073,0.137109,0.137109
4023,3,-8.081129,-8.081129,-0.439567,-0.439567
4024,1,5.819179,5.819179,0.302459,0.302459
4024,2,7.283928,7.283928,0.137108,0.137108
4024,3,-8.103107,-8.103107,-0.439567,-0.439567
4025,1,5.834302,5.834302,0.302459,0.302459
4025,2,7.290783,7.290783,0.137108,0.137108
4025,3,-8.125085,-8.125085,-0.439567,-0.439567
4026,1,5.849425,5.849425,0.302460,0.302460
4026,2,7.297639,7.297639,0.137107,0.137107
4026,3,-8.147064,-8.147064,-0.439567,-0.439567
4027,1,5.864548,5.864548,0.302460,0.302460
4027,2,7.304494,7.304494,0.137106,0.137106
4027,3,-8.169042,-8.169042,-0.439567,-0.439567
4028,1,5.879671,5.879671,0.302461,0.302461
4028,2,7.311349,7.311349,0.137106,0.137106
4028,3,-8.191020,-8.191020,-0.439567,-0.439567
4029,1,5.894794,5.894794,0.302462,0.302462
4029,2,7.318205,7.318205,0.137105,0.137105
4029,3,-8.212999,-8.212999,-0.439567,-0.439567
4030,1,5.909917,5.909917,0.302462,0.302462
4030,2,7.325060,7.325060,0.137105,0.137105
4030,3,-8.234977,-8.234977,-0.439567,-0.439567
4031,1,5.925040,5.925040,0.302463,0.302463
4031,2,7.331915,7.331915,0.137104,0.137104
4031,3,-8.256955,-8.256955,-0.439567,-0.439567
4032,1,5.940163,5.940163,0.302463,0.302463
4032,2,7.338770,7.338770,0.137104,0.137104
4032,3,-8.278934,-8.278934,-0.439567,-0.439567
4033,1,5.955286,5.955286,0.302464,0.302464
4033,2,7.345626,7.345626,0.137103,0.137103
4033,3,-8.300912,-8.300912,-0.439567,-0.439567
4034,1,5.970410,5.970410,0.302465,0.302465
4034,2,7.352481,7.352481,0.137102,0.137102
4034,3,-8.322890,-8.322890,-0.439567,-0.439567
4035,1,5.985533,5.985533,0.302465,0.302465
4035,2,7.359336,7.359336,0.137102,0.137102
4035,3,-8.344869,-8.344869,-0.439567,-0.439567
4036,1,6.000656,6.000656,0.302466,0.302466
4036,2,7.366191,7.366191,0.137101,0.137101
4036,3,-8.366847,-8.366847,-0.439567,-0.439567
4037,1,6.015779,6.015779,0.302466,0.302466
4037,2,7.373046,7.373046,0.137100,0.137100
4037,3,-8.388825,-8.388825,-0.439567,-0.439567
4038,1,6.030903,6.030903,0.302467,0.302467
4038,2,7.379901,7.379901,0.137100,0.137100
4038,3,-8.410804,-8.410804,-0.439567,-0.439567
4039,1,6.046026,6.046026,0.302468,0.302468
4039,2,7.386756,7.386756,0.137099,0.137099
4039,3,-8.432782,-8.432782,-0.439567,-0.439567
4040,1,6.061149,6.061149,0.302468,0.302468
4040,2,7.393611,7.393611,0.137098,0.137098
4040,3,-8.454760,-8.454760,-0.439567,-0.439567
4041,1,6.076273,6.076273,0.302469,0.302469
4041,2,7.400466,7.400466,0.137098,0.137098
4041,3,-8.476739,-8.476739,-0.439567,-0.439567
4042,1,6.091396,6.091396,0.302470,0.302470
4042,2,7.407321,7.407321,0.137097,0.137097
4042,3,-8.498717,-8.498717,-0.439567,-0.439567
4043,1,6.106520,6.106520,0.302470,0.302470
4043,2,7.414176,7.414176,0.137096,0.137096
4043,3,-8.520695,-8.520695,-0.439567,-0.439567
4044,1,6.121643,6.121643,0.302471,0.302471
4044,2,7.421030,7.421030,0.137096,0.137096
4044,3,-8.542674,-8.542674,-0.439567,-0.439567
4045,1,6.136767,6.136767,0.302472,0.302472
4045,2,7.427885,7.427885,0.137095,0.137095
4045,3,-8.564652,-8.564652,-0.439567,-0.439567
4046,1,6.151890,6.151890,0.302472,0.302472
4046,2,7.434740,7.434740,0.137094,0.137094
4046,3,-8.586630,-8.586630,-0.439567,-0.439567
4047,1,6.167014,6.167014,0.302473,0.302473
4047,2,7.441595,7.441595,0.137094,0.137094
4047,3,-8.608609,-8.608609,-0.439567,-0.439567
4048,1,6.182138,6.182138,0.302474,0.302474
4048,2,7.448449,7.448449,0.137093,0.137093
4048,3,-8.630587,-8.630587,-0.439567,-0.439567
4049,1,6.197261,6.197261,0.302475,0.302475
4049,2,7.455304,7.455304,0.137092,0.137092
4049,3,-8.652565,-8.652565,-0.439567,-0.439567
4050,1,6.212385,6.212385,0.302475,0.302475
4050,2,7.462159,7.462159,0.137091,0.137091
4050,3,-8.674544,-8.674544,-0.439567,-0.439567
4051,1,6.227509,6.227509,0.302476,0.302476
4051,2,7.469013,7.469013,0.137091,0.137091
4051,3,-8.696522,-8.696522,-0.439567,-0.439567
4052,1,6.242633,6.242633,0.302477,0.302477
4052,2,7.475868,7.475868,0.137090,0.137090
4052,3,-8.718500,-8.718500,-0.439567,-0.439567
4053,1,6.257756,6.257756,0.302478,0.302478
4053,2,7.482722,7.482722,0.137089,0.137089
4053,3,-8.740479,-8.740479,-0.439567,-0.439567
4054,1,6.272880,6.272880,0.302478,0.302478
4054,2,7.489577,7.489577,0.137088,0.137088
4054,3,-8.762457,-8.762457,-0.439567,-0.439567
4055,1,6.288004,6.288004,0.302479,0.302479
4055,2,7.496431,7.496431,0.137087,0.137087
4055,3,-8.784435,-8.784435,-0.439567,-0.439567
4056,1,6.303128,6.303128,0.302480,0.302480
4056,2,7.503286,7.503286,0.137087,0.137087
4056,3,-8.806414,-8.806414,-0.439567,-0.439567
4057,1,6.318252,6.318252,0.302481,0.302481
4057,2,7.510140,7.510140,0.137086,0.137086
4057,3,-8.828392,-8.828392,-0.439567,-0.439567
4058,1,6.333376,6.333376,0.302482,0.302482
4058,2,7.516994,7.516994,0.137085,0.137085
4058,3,-8.850370,-8.850370,-0.439567,-0.439567
4059,1,6.348500,6.348500,0.302482,0.302482
4059,2,7.523848,7.523848,0.137084,0.137084
4059,3,-8.872349,-8.872349,-0.439567,-0.439567
4060,1,6.363624,6.363624,0.302483,0.302483
4060,2,7.530703,7.530703,0.137083,0.137083
4060,3,-8.894327,-8.894327,-0.439567,-0.439567
4061,1,6.378749,6.378749,0.302484,0.302484
4061,2,7.537557,7.537557,0.137082,0.137082
4061,3,-8.916305,-8.916305,-0.439567,-0.439567
4062,1,6.393873,6.393873,0.302485,0.302485
4062,2,7.544411,7.544411,0.137082,0.137082
4062,3,-8.938284,-8.938284,-0.439567,-0.439567
4063,1,6.408997,6.408997,0.302486,0.302486
4063,2,7.551265,7.551265,0.137081,0.137081
4063,3,-8.960262,-8.960262,-0.439567,-0.439567
